id,avg_identifier_length,max_identifier_length,avg_identifier,max_identifier,max_single_identifier,avg_arithmetic,avg_comparison,avg_assignment,avg_comma,avg_dot,avg_bracket,max_keyword,avg_keyword,max_number,avg_number,avg_loop,avg_if,avg_space,max_indentation,avg_indentation,avg_comment,max_single_char,avg_blank,max_line_length,avg_line_length,score
Scalabrino69,8.7727,26,2.5172,6,12,0.1724,0.0,0.2069,0.1724,0.7931,1.2414,3,0.4483,1,0.0345,0.0,0.0345,2.2414,6,2.7241,0.0,89,0.0,204,44.0345,3.0
Scalabrino7,7.68,24,1.5278,6,7,0.3056,0.0,0.1667,0.1111,0.3611,0.7222,3,0.3611,1,0.0,0.0278,0.0278,1.7222,6,2.2941,0.1389,78,0.0556,77,31.9722,3.0
Scalabrino70,6.6667,11,2.0909,7,5,0.0,0.4545,0.0909,0.0,0.5455,0.9091,3,1.2727,0,0.0,0.0,0.3636,3.8182,2,1.625,0.0,35,0.2727,115,37.8182,3.22
Scalabrino71,8.8919,19,1.878,5,16,0.0,0.0,0.1951,0.1463,0.7073,0.9756,3,0.3659,1,0.0244,0.0244,0.0488,1.5122,5,2.1667,0.0488,121,0.122,208,40.5122,3.56
Scalabrino72,8.2581,18,2.1579,7,15,0.0,0.0,0.2632,0.1842,0.6842,0.9474,3,0.1842,2,0.0526,0.0,0.0,1.2632,2,1.8529,0.0526,89,0.1053,178,39.1842,3.22
Scalabrino73,6.6667,15,0.9412,5,2,0.0,0.0,0.0588,0.0588,0.2353,0.6471,4,0.5882,0,0.0,0.0,0.0,1.1176,5,2.8824,0.1176,19,0.0,67,28.7647,4.56
Scalabrino74,5.4667,9,4.375,11,37,0.0312,0.7188,0.0625,0.0312,2.8125,2.125,3,1.375,4,0.1562,0.0312,0.125,6.2188,4,2.1,0.0625,119,0.0625,236,68.625,1.89
Scalabrino75,10.16,72,1.0256,5,9,0.0,0.0,0.0769,0.0,0.2564,0.5385,3,0.1538,0,0.0,0.0,0.0,0.9231,3,1.9677,0.2308,69,0.2051,128,33.9487,3.89
Scalabrino76,7.1667,16,2.3143,4,12,0.0,0.0,0.2857,0.0,0.5143,0.8286,2,0.2857,2,0.0,0.0,0.0,2.3143,2,1.7429,0.0,58,0.0,51,29.0,4.44
Scalabrino77,8.1538,16,2.1154,5,15,0.0,0.0,0.2308,0.1154,0.7692,1.1154,2,0.1923,1,0.0385,0.0,0.0,1.5769,2,1.75,0.0,85,0.0769,91,33.1154,4.44
Scalabrino78,10.3684,35,1.5,4,14,0.0,0.0,0.1667,0.25,0.3889,0.7222,2,0.1389,1,0.1111,0.0,0.0,1.6389,2,1.8485,0.2222,101,0.0833,151,52.2222,3.78
Scalabrino79,16.1429,57,1.0357,2,13,0.0,0.0,0.0357,0.0,0.4643,1.0357,2,0.5357,1,0.0,0.0,0.0,1.6429,2,1.6957,0.1786,128,0.1786,128,66.0,4.33
Scalabrino8,7.2258,18,1.9394,7,13,0.0,0.0,0.2121,0.1212,0.697,1.1515,1,0.303,1,0.0303,0.0303,0.1818,1.2727,5,3.0625,0.0,58,0.0303,62,31.8182,3.11
Scalabrino80,9.9667,23,1.8889,6,13,0.0,0.0,0.1389,0.1389,0.75,1.0,2,0.2222,1,0.0278,0.0,0.0,1.6944,2,1.8214,0.0833,126,0.2222,121,41.5833,3.67
Scalabrino81,8.4545,24,1.0,3,3,0.0,0.0,0.0833,0.0,0.25,0.8333,2,0.3333,1,0.0,0.0,0.0,1.25,3,1.9167,0.0833,28,0.0,142,33.8333,4.33
Scalabrino82,9.4545,59,2.2368,5,19,0.0,0.0,0.2105,0.0526,0.7632,1.1053,2,0.1579,1,0.0526,0.0,0.0,1.6579,2,1.8333,0.0263,89,0.0526,114,33.2105,3.78
Scalabrino83,8.9259,21,3.1765,6,23,0.0,0.0,0.6176,0.1471,1.3529,1.6765,2,0.1765,1,0.0882,0.0,0.0,1.9706,2,1.8529,0.0,228,0.0,180,77.4412,3.44
Scalabrino84,13.3611,26,1.7619,11,9,0.0952,0.0238,0.0952,0.4524,0.3333,0.7381,2,0.3095,0,0.0,0.0,0.0714,1.7381,4,2.2143,0.2619,153,0.0,126,47.4524,2.89
Scalabrino85,8.25,15,0.6875,3,9,0.0,0.0,0.0,0.0,0.0,0.6875,3,0.3125,1,0.0,0.0,0.0,1.5,2,1.3125,0.3125,89,0.0,179,100.0625,3.89
Scalabrino86,13.25,35,0.7692,3,8,0.0,0.0,0.0,0.0,0.0,0.7692,3,0.2308,0,0.0,0.0,0.0,1.6923,2,1.7692,0.2308,71,0.0,74,52.6923,4.0
Scalabrino87,6.7826,14,1.3684,5,6,0.0,0.0789,0.1579,0.0526,0.3158,0.7368,3,0.3684,1,0.0,0.0526,0.0263,1.6842,8,3.6471,0.0789,74,0.1053,115,35.7895,3.22
Scalabrino88,17.7692,53,2.8571,6,15,0.0,0.0,0.2381,0.9524,1.0476,1.381,2,0.4762,1,0.4762,0.0,0.0,3.2381,2,1.7778,0.0,164,0.1429,159,78.6667,3.67
Scalabrino89,16.4615,33,1.3077,12,13,0.0,0.0,0.0,0.0,0.0,1.5385,7,0.8077,2,0.0,0.0,0.1538,3.5769,3,2.1154,0.1923,106,0.0,310,69.2308,2.89
Scalabrino9,10.6429,24,1.0312,5,5,0.0938,0.0938,0.1562,0.1875,0.125,0.375,2,0.2812,3,0.125,0.0312,0.0625,1.6875,6,2.9355,0.3438,56,0.0312,79,36.5,3.78
Scalabrino90,12.92,31,1.7027,5,8,0.0,0.027,0.2703,0.3784,0.2703,0.7838,3,0.3514,1,0.1892,0.027,0.027,2.5405,6,3.2,0.027,130,0.1892,106,44.6486,3.67
Scalabrino91,11.52,80,2.0588,7,11,0.0,0.0,0.2059,0.3235,0.8824,1.1471,2,0.1765,1,0.2353,0.0,0.0,2.2941,2,1.8462,0.1176,126,0.2353,110,43.5588,4.22
Scalabrino92,9.2105,26,1.6,8,3,0.0,0.0,0.2,0.0667,0.4667,0.9333,2,0.1333,2,0.2,0.0,0.0,0.9333,2,1.5455,0.0667,52,0.2667,177,38.5333,4.56
Scalabrino93,11.9722,28,1.3514,11,8,0.0,0.0,0.1351,0.1351,0.4595,0.9189,3,0.3784,4,0.1081,0.0,0.0,1.4865,7,4.3529,0.1351,76,0.0811,216,46.5405,3.67
Scalabrino94,11.3,25,1.3667,7,8,0.0,0.0,0.1,0.0333,0.4333,1.0,3,0.3667,0,0.0,0.0,0.0,1.1333,7,4.4444,0.0667,68,0.1,201,42.4,3.22
Scalabrino95,12.0,25,1.3,6,3,0.0,0.1,0.0,0.1,0.3,1.2,2,0.5,0,0.0,0.0,0.1,2.3,4,2.5,0.1,23,0.0,112,33.4,3.89
Scalabrino96,9.6579,26,2.9062,7,12,0.0,0.0,0.125,0.1875,0.8438,2.1562,3,0.375,1,0.3438,0.0,0.0,4.375,6,3.125,0.0312,148,0.0,115,56.0938,3.11
Scalabrino97,10.4615,36,2.7742,7,10,0.0,0.0,0.0968,0.4194,0.9677,2.0645,3,0.3226,1,0.2903,0.0,0.0323,4.129,6,3.6129,0.0645,150,0.0,126,62.4839,2.78
Scalabrino98,11.6129,65,2.5333,7,10,0.0,0.0,0.1,0.3,0.7667,2.0,3,0.3333,1,0.3,0.0,0.0333,3.7667,6,3.4286,0.0,139,0.0667,125,53.8,3.0
Scalabrino99,11.0408,50,2.8611,7,10,0.0,0.0,0.1667,0.3611,0.8611,1.8333,3,0.3889,1,0.0833,0.0,0.0278,4.1389,6,3.5,0.0,175,0.0,175,60.1667,3.22
Dorn0,10.1154,21,0.902,4,5,0.0,0.0392,0.1569,0.0196,0.1961,0.6471,2,0.4118,1,0.0196,0.0,0.1176,1.0784,4,2.3,0.0,75,0.2157,62,22.0,3.54
Dorn105,9.6957,23,2.5455,6,3,0.0909,0.0,0.2727,1.5455,0.1818,0.2727,1,0.0909,1,0.0909,0.0,0.0,2.1818,3,2.1,0.0,42,0.0909,80,41.7273,2.88
Dorn107,17.8333,25,0.4118,3,4,0.0392,0.0,0.0588,0.0,0.0588,0.2353,2,0.2941,0,0.0,0.0,0.0,0.6078,2,1.1087,0.4902,73,0.098,75,23.9804,4.13
Dorn109,13.16,30,1.1667,5,4,0.0,0.0,0.1333,0.0333,0.3333,0.6,4,0.5,0,0.0,0.0,0.0,2.3667,3,0.6786,0.1,57,0.0667,91,30.3,3.4
Dorn11,6.3333,9,0.5455,2,1,0.0,0.0,0.0,0.0,0.1818,0.6364,1,0.3636,1,0.0909,0.0,0.0909,0.5455,5,2.7,0.0,10,0.0909,54,18.5455,3.54
Dorn111,21.0769,35,0.4118,2,8,0.0,0.0,0.0,0.0196,0.0,0.3725,2,0.2941,0,0.0,0.0,0.0,0.5098,2,1.1915,0.0,66,0.0784,41,15.9608,3.07
Dorn114,10.7692,18,1.2903,5,6,0.0645,0.0323,0.129,0.129,0.0968,0.5484,3,0.5161,0,0.0,0.0,0.0645,1.5484,3,1.44,0.0,66,0.1935,74,24.3871,3.57
Dorn118,12.1111,29,1.0645,4,12,0.0,0.0,0.0,0.0968,0.2581,0.7419,4,0.5484,0,0.0,0.0,0.0,0.9677,4,2.12,0.0,67,0.1935,69,22.5806,3.21
Dorn12,11.8,29,2.2157,11,10,0.0196,0.0196,0.2353,0.3333,0.5098,0.8235,7,0.4314,1,0.0196,0.0196,0.0196,1.6275,6,2.4167,0.0392,176,0.0588,224,46.9412,2.94
Dorn120,8.0,10,0.2727,2,1,0.0,0.0,0.0,0.0,0.0,0.2727,3,0.6364,0,0.0,0.0,0.0,0.6364,0,0.7778,0.4545,9,0.1818,55,19.5455,3.53
Dorn121,10.5625,24,1.3226,4,9,0.0,0.129,0.3548,0.0,0.4516,0.5806,1,0.1613,1,0.0323,0.0,0.1613,1.3871,3,2.0435,0.0,75,0.2581,75,27.1935,3.38
Dorn122,6.3333,9,0.5455,2,1,0.0,0.0,0.0,0.0,0.1818,0.5455,1,0.1818,1,0.0909,0.0,0.0909,0.3636,7,3.0,0.0,13,0.0909,75,22.1818,2.78
Dorn123,9.3784,22,4.2549,10,20,0.0,0.0,0.3529,0.5294,2.3725,0.3725,4,0.9608,0,0.0,0.0,0.0,2.2353,3,1.5122,0.0,195,0.1961,94,51.2353,1.99
Dorn125,10.5,29,0.9804,6,7,0.0392,0.0392,0.0784,0.0196,0.3725,0.7255,3,0.4314,1,0.1176,0.0392,0.0784,0.8627,5,2.3864,0.0588,111,0.1373,79,28.8824,3.23
Dorn130,9.5385,29,0.7097,3,3,0.0323,0.0323,0.0645,0.0323,0.2258,0.7419,2,0.3548,1,0.129,0.0323,0.0968,0.7419,5,3.0,0.0,35,0.1935,80,23.1613,3.44
Dorn133,12.0,36,0.5882,3,4,0.0,0.0196,0.1176,0.0,0.0392,0.3725,3,0.4314,0,0.0,0.0,0.0196,1.098,3,1.2093,0.2353,69,0.1569,88,21.8039,3.65
Dorn137,12.0612,25,2.5806,5,23,0.0,0.0,0.0,0.0,1.0,1.0323,1,0.0323,0,0.0,0.0,0.0323,0.0645,4,2.9655,0.0,120,0.0645,80,47.8065,2.48
Dorn146,12.5556,29,1.0909,3,3,0.0,0.0,0.1818,0.0909,0.3636,0.6364,1,0.1818,1,0.0909,0.0,0.0909,0.6364,6,3.5556,0.0,26,0.1818,66,35.3636,3.1
Dorn149,10.35,16,0.7059,4,5,0.0392,0.0392,0.0784,0.0,0.098,0.4902,2,0.5882,2,0.0588,0.0,0.0784,1.0784,3,1.4773,0.1176,66,0.1373,65,19.9804,3.61
Dorn15,9.7143,29,0.9216,3,10,0.0196,0.0196,0.0784,0.0784,0.3333,0.6667,2,0.2353,1,0.1176,0.0196,0.0588,0.549,9,4.6585,0.0,113,0.1961,113,36.1176,3.04
Dorn150,9.4884,27,1.7255,8,8,0.0392,0.0196,0.1373,0.0,1.0196,0.1961,2,0.549,2,0.0,0.0,0.0196,1.0784,4,1.0889,0.098,83,0.1176,93,27.0196,2.8
Dorn155,12.6,29,1.3529,4,18,0.0,0.0,0.0784,0.098,0.5686,0.7843,1,0.1176,1,0.0588,0.0,0.0392,0.4118,8,4.4222,0.0,155,0.1176,95,45.4902,2.27
Dorn159,11.8235,24,1.3871,6,7,0.0,0.0,0.0,0.1935,0.1613,0.5484,4,0.6452,0,0.0,0.0323,0.0,1.2258,4,1.619,0.0,62,0.3226,77,27.7097,3.4
Dorn161,9.6667,29,1.2258,6,5,0.1613,0.0645,0.1613,0.0323,0.2903,0.7419,2,0.3871,0,0.0,0.0,0.0968,1.5806,5,2.2174,0.0,58,0.2581,79,25.0,3.54
Dorn167,16.9167,21,2.7273,3,10,0.0,0.0,0.0,0.0,1.8182,0.9091,1,0.9091,1,0.0,0.0,0.0,0.0,2,1.6364,0.0,66,0.0,60,51.4545,3.53
Dorn169,14.3636,26,1.3636,5,3,0.0,0.0909,0.0909,0.0909,0.2727,0.8182,1,0.3636,0,0.0,0.0,0.1818,1.1818,4,2.4444,0.0,43,0.1818,77,34.0,3.4
Dorn170,11.3333,29,1.2258,4,9,0.0323,0.0323,0.129,0.1613,0.4516,0.7742,2,0.1935,1,0.0968,0.0323,0.0645,0.5806,6,4.1538,0.0,76,0.1613,82,40.7742,2.68
Dorn174,15.6667,22,0.3,1,1,0.0,0.0,0.0,0.0,0.0,0.3,2,0.6,0,0.0,0.0,0.0,0.3,2,0.9,0.0,9,0.0,29,12.4,3.72
Dorn176,10.8519,26,1.8387,6,5,0.0,0.0,0.1613,0.9032,0.5484,0.3871,3,0.2903,5,0.5806,0.0,0.0,1.7742,3,1.0455,0.0968,113,0.2903,77,31.5484,3.69
Dorn177,8.6667,22,0.2,5,1,0.0,0.0,0.0,0.0,0.1333,0.0333,2,0.1,1,0.0,0.0,0.0,0.1,0,0.0,0.7667,7,0.0667,76,31.1,3.93
Dorn178,25.0,27,0.3636,2,3,0.0,0.0,0.0909,0.0,0.0909,0.1818,2,0.2727,0,0.0,0.0,0.0,0.5455,2,1.0,0.4545,20,0.0,70,28.0,3.28
Dorn182,11.45,40,2.5882,7,13,0.0,0.0,0.1176,0.3529,1.3725,0.5098,2,0.4902,1,0.0,0.0,0.0392,1.2157,5,3.1951,0.0,188,0.1961,94,41.5098,2.61
Dorn184,7.9,13,0.5,6,3,0.0,0.02,0.04,0.0,0.14,0.28,3,0.38,0,0.0,0.0,0.04,0.74,3,0.7442,0.36,48,0.14,80,24.54,4.02
Dorn185,5.7143,19,0.5806,5,7,0.0645,0.2903,0.1613,0.0,0.0,0.4839,2,0.3548,2,0.0645,0.0,0.2581,1.9355,10,4.1613,0.0,22,0.0,78,25.5806,2.75
Dorn186,10.1724,27,1.8824,7,12,0.0392,0.0,0.0784,0.0392,0.902,0.7059,2,0.5686,1,0.0,0.0,0.1176,1.1569,5,2.7442,0.0,120,0.1569,84,33.098,2.75
Dorn188,8.6429,21,1.1373,8,6,0.0196,0.0196,0.098,0.1765,0.1765,0.6275,3,0.451,3,0.098,0.0,0.0588,1.1569,4,1.7045,0.1961,54,0.1373,97,25.8235,3.38
Dorn190,9.75,29,1.2903,4,10,0.0323,0.0323,0.0645,0.1613,0.4839,0.9355,2,0.2258,1,0.0645,0.0323,0.0645,0.5484,5,2.5172,0.0,79,0.0645,77,36.9032,2.76
Dorn194,11.25,14,0.4545,2,1,0.1818,0.0,0.0,0.0,0.0,0.1818,2,0.2727,0,0.0,0.0,0.0,0.5455,1,0.8,0.4545,10,0.0909,53,20.5455,3.83
Dorn197,7.4286,15,0.8,3,2,0.1,0.0,0.0,0.0,0.1,0.5,2,0.6,0,0.0,0.0,0.0,0.9,2,1.0,0.0,14,0.2,48,16.3,3.73
Dorn198,9.5556,23,1.0,5,8,0.0,0.0645,0.0323,0.129,0.1613,0.6452,2,0.3226,0,0.0,0.0,0.0645,1.0323,3,1.6154,0.0,44,0.1613,73,19.6774,3.45
Dorn199,7.7778,14,1.0909,5,3,0.0,0.0,0.0,0.0,0.2727,0.5455,2,0.2727,0,0.0,0.0909,0.0,0.6364,3,1.5,0.0,17,0.2727,73,19.0,3.59
Dorn2,9.9,29,0.8065,6,3,0.0323,0.0645,0.0968,0.0,0.2581,0.6774,3,0.5806,1,0.1935,0.0645,0.0645,1.1935,7,3.3462,0.0968,45,0.1613,78,27.7742,3.23
Dorn20,11.4737,21,0.6078,4,4,0.3529,0.0196,0.0392,0.0196,0.0588,0.4314,2,0.2941,3,0.0588,0.0,0.0,1.2941,6,2.186,0.098,69,0.1569,81,22.1373,3.71
Dorn200,11.3846,25,1.871,7,5,0.0323,0.0,0.1613,0.129,1.0,0.2903,4,0.7419,1,0.0323,0.0,0.0,1.2903,3,0.96,0.0968,76,0.1935,90,35.3548,3.49
Dorn202,9.1875,29,1.0,3,10,0.0392,0.0392,0.0784,0.1176,0.3529,0.8039,2,0.2745,1,0.098,0.0392,0.0784,0.6275,7,2.9333,0.0,115,0.1176,140,35.3137,2.59
Dorn207,7.2857,16,0.6364,2,1,0.0,0.0,0.0,0.0909,0.2727,0.4545,1,0.0909,1,0.0909,0.0,0.0,0.2727,4,2.875,0.0,16,0.2727,70,21.0,3.51
Dorn214,11.0,27,1.8039,6,7,0.0,0.0,0.0392,0.4118,0.6863,0.4314,3,0.4314,0,0.0,0.0,0.0,1.0784,3,1.5263,0.0784,137,0.2549,77,32.549,3.33
Dorn218,10.4444,25,1.3636,4,3,0.0,0.0,0.0909,0.0,0.3636,0.7273,3,0.5455,1,0.0,0.0,0.0,1.1818,2,0.7778,0.2727,28,0.1818,62,24.6364,3.82
Dorn224,8.4118,14,0.7843,6,6,0.0784,0.0,0.098,0.098,0.1176,0.3922,2,0.1765,2,0.0,0.0,0.0196,0.7255,3,1.5714,0.1569,62,0.0392,139,25.8627,3.32
Dorn225,12.4286,28,0.8387,5,5,0.0968,0.0645,0.129,0.0645,0.1613,0.6452,2,0.4839,1,0.0968,0.0645,0.0,2.5161,5,1.5,0.0645,52,0.0968,106,27.9677,3.27
Dorn226,10.5833,27,2.0,7,3,0.0,0.0,0.0,0.0,1.4545,0.0909,3,0.5455,0,0.0,0.0,0.0,0.6364,0,0.0,0.2727,31,0.0909,77,27.3636,3.56
Dorn229,10.9706,29,1.1961,6,8,0.0,0.0196,0.098,0.1373,0.1961,0.5882,2,0.2353,0,0.0,0.0,0.0588,0.9412,7,3.725,0.0,117,0.2157,78,29.1373,2.82
Dorn233,15.75,26,0.8182,3,2,0.0,0.0,0.0,0.0909,0.1818,0.4545,1,0.2727,1,0.0,0.0,0.0,0.8182,4,2.125,0.0909,21,0.2727,74,28.1818,3.35
Dorn234,8.4286,15,0.8182,6,2,0.0,0.0,0.0,0.0,0.4545,0.3636,3,0.5455,0,0.0,0.0,0.0,0.7273,2,0.4444,0.2727,12,0.1818,59,17.3636,3.68
Dorn236,12.4688,21,1.7097,5,15,0.0,0.0323,0.0645,0.0,0.5161,1.0968,1,0.1935,1,0.0968,0.0,0.0323,0.4839,3,1.8333,0.0,96,0.2258,68,30.6452,3.31
Dorn238,9.8667,24,0.3922,4,3,0.0392,0.0,0.0,0.098,0.0,0.1176,5,0.4118,0,0.0,0.0,0.0,0.6471,2,1.0435,0.6667,39,0.098,78,33.098,3.8
Dorn24,8.8333,24,0.8182,4,2,0.0909,0.0,0.0,0.0,0.1818,0.6364,2,0.5455,0,0.0,0.0,0.0909,1.0,3,1.5,0.0,17,0.2727,69,18.8182,3.99
Dorn243,8.1429,13,0.8182,5,3,0.0,0.0909,0.0909,0.2727,0.2727,0.7273,1,0.2727,0,0.0,0.0,0.0909,1.4545,3,1.7273,0.0,16,0.0,64,20.9091,3.34
Dorn244,12.3889,35,1.6452,6,4,0.0,0.0323,0.1613,0.3548,0.3548,0.3871,2,0.2258,1,0.0323,0.0,0.0323,1.2581,4,2.1905,0.0,94,0.3226,80,31.8387,2.79
Dorn245,12.3333,30,1.5484,6,10,0.0,0.0968,0.2258,0.0968,0.5161,0.5484,1,0.1935,1,0.0323,0.0,0.129,1.6452,3,2.72,0.0,74,0.1935,109,34.7419,2.92
Dorn246,7.3125,15,1.5882,10,9,0.0,0.0,0.0784,0.0392,1.0392,0.2745,3,0.3922,0,0.0,0.0,0.0,1.0,2,1.1707,0.2941,89,0.1961,95,23.902,3.34
Dorn252,15.0,17,0.2727,1,1,0.0,0.0,0.1818,0.0,0.0,0.0909,4,0.9091,1,0.1818,0.0,0.0,1.3636,0,0.2222,0.3636,12,0.1818,47,16.7273,3.91
Dorn260,8.5714,15,0.3871,6,2,0.0,0.0,0.0,0.0,0.3226,0.0,1,0.0645,0,0.0,0.0,0.0,0.0645,0,0.3871,0.871,12,0.0,80,35.9032,3.73
Dorn268,10.6923,29,1.5455,6,2,0.0,0.0,0.0,0.0,0.9091,0.4545,3,0.7273,0,0.0,0.0,0.0,1.0909,2,0.5,0.2727,28,0.0909,58,30.0909,3.71
Dorn270,6.2,9,0.4545,2,1,0.0,0.0,0.0,0.0,0.0909,0.6364,1,0.2727,0,0.0,0.0,0.0909,0.4545,5,3.1111,0.0,9,0.1818,54,18.7273,3.44
Dorn273,12.7143,29,1.129,4,9,0.0,0.0,0.0968,0.0645,0.4516,0.6452,1,0.1613,1,0.0645,0.0,0.0323,0.4516,8,4.2,0.0,96,0.1935,115,39.0,2.96
Dorn274,7.4375,16,1.1373,4,13,0.0392,0.0392,0.0784,0.1569,0.4118,0.8824,2,0.2745,1,0.098,0.0392,0.0784,0.6471,5,2.8444,0.0,134,0.1176,110,36.1373,2.76
Dorn277,16.0,22,1.1818,2,2,0.0,0.0,0.0,0.1818,0.0,0.1818,1,0.3636,0,0.0,0.0,0.0,0.9091,3,1.6667,0.0,38,0.1818,58,30.5455,3.13
Dorn279,7.3077,12,2.1818,5,4,0.0,0.0,0.2727,0.1818,0.5455,0.7273,2,0.3636,0,0.0,0.0,0.0,2.0,1,0.8889,0.0909,23,0.1818,71,28.2727,3.48
Dorn28,9.875,29,0.9412,4,10,0.0392,0.0392,0.0784,0.098,0.3137,0.7843,2,0.2745,1,0.1176,0.0392,0.0784,0.6471,7,2.8837,0.0,106,0.1569,82,29.9608,3.32
Dorn287,10.963,23,1.7255,4,19,0.0,0.0392,0.0392,0.0,0.6078,0.7647,1,0.1373,1,0.0196,0.0,0.0784,0.4118,3,2.0,0.0,121,0.1961,85,28.6667,3.38
Dorn289,8.9412,29,1.451,4,18,0.0196,0.0196,0.0392,0.2157,0.5882,0.9412,2,0.1373,1,0.0588,0.0196,0.0392,0.3529,7,2.5957,0.0,173,0.0784,175,42.6471,2.45
Dorn29,10.15,20,1.4314,7,10,0.0,0.0196,0.0392,0.1569,0.3137,0.6667,2,0.3725,0,0.0,0.0,0.1176,1.098,5,3.025,0.0,115,0.2157,80,28.7843,3.46
Dorn290,15.0,31,1.7273,3,5,0.0,0.0,0.0909,0.0,0.7273,0.7273,3,0.9091,0,0.0,0.0,0.0,1.1818,2,1.0,0.2727,46,0.0,70,38.2727,3.78
Dorn293,14.3478,32,0.72,6,5,0.0,0.0,0.0,0.0,0.28,0.2,2,0.36,0,0.0,0.0,0.0,0.54,0,0.3077,0.48,81,0.22,78,33.12,3.73
Dorn299,11.25,21,0.451,4,4,0.0,0.0,0.0,0.1961,0.0,0.0588,3,0.1765,1,0.0,0.0,0.0,0.6667,2,1.2041,0.5686,38,0.0392,68,21.2941,3.08
Dorn301,9.8929,28,1.4839,6,7,0.0,0.0645,0.1935,0.2581,0.2258,0.7419,1,0.2581,0,0.0,0.0,0.129,1.129,7,4.0,0.0,43,0.1935,87,30.5806,3.48
Dorn303,9.087,29,1.129,8,3,0.0968,0.0323,0.0645,0.0,0.6129,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,50,0.1935,77,24.5806,3.52
Dorn304,13.46,38,1.6667,7,7,0.0,0.0,0.1176,0.1373,0.5098,0.902,3,0.2353,1,0.0196,0.0,0.0196,0.7843,4,2.0,0.0,128,0.3529,148,34.1961,2.81
Dorn306,9.75,29,0.9608,4,11,0.0196,0.0392,0.0784,0.0588,0.3333,0.7451,2,0.2745,1,0.1373,0.0392,0.0588,0.6667,8,4.4286,0.0,118,0.1765,115,35.0196,3.02
Dorn307,16.2308,32,1.2581,3,9,0.0,0.0,0.129,0.2581,0.2581,0.7097,2,0.2581,0,0.0,0.0,0.129,1.0968,4,2.1923,0.0,127,0.1613,79,37.8387,3.17
Dorn312,10.5556,21,1.3636,4,3,0.0,0.0,0.0909,0.0,0.3636,0.7273,3,0.5455,0,0.0,0.0,0.0,1.1818,2,0.7778,0.2727,32,0.1818,58,24.7273,4.19
Dorn313,8.5333,21,3.6364,6,6,0.0,0.0,0.0,0.0,2.9091,0.0,1,0.7273,0,0.0,0.0,0.0,0.7273,0,0.0,0.0,35,0.0909,60,31.7273,4.14
Dorn314,11.3913,37,1.0968,7,3,0.0968,0.0323,0.0645,0.0,0.5806,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,53,0.1935,90,25.9355,3.5
Dorn316,9.5882,29,1.098,4,11,0.0392,0.0392,0.0784,0.1176,0.3922,0.8627,2,0.2745,1,0.1373,0.0392,0.0784,0.6863,7,2.8,0.0,99,0.1176,88,30.4314,2.77
Dorn338,11.0222,22,1.9608,5,10,0.0,0.0196,0.1961,0.3137,0.2745,0.7843,3,0.3922,0,0.0,0.0196,0.0392,1.6078,4,2.0556,0.0,135,0.2941,78,31.7843,3.57
Dorn34,7.1538,16,0.8387,2,6,0.0645,0.0645,0.129,0.0645,0.2581,0.7419,2,0.3226,1,0.1613,0.0645,0.0968,0.8387,7,2.8889,0.0,63,0.129,108,29.1935,3.18
Dorn343,10.1739,29,1.0968,7,3,0.0968,0.0323,0.0645,0.0,0.5806,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,61,0.1935,76,24.9032,3.75
Dorn344,11.5,23,0.5455,3,2,0.1818,0.0,0.0,0.0,0.0,0.4545,2,0.4545,1,0.0909,0.0,0.0,1.4545,1,0.25,0.0,11,0.2727,48,11.8182,3.97
Dorn345,8.4737,22,3.1818,10,4,0.0,0.0,0.0,0.3636,1.7273,0.5455,3,1.0,0,0.0,0.0,0.0,1.6364,2,1.3,0.0,44,0.0909,83,43.3636,3.14
Dorn346,9.6111,29,0.9032,4,5,0.0323,0.0323,0.0645,0.0323,0.3226,0.7419,2,0.2581,1,0.129,0.0323,0.0645,0.6452,9,4.8077,0.0,59,0.1613,96,37.0,3.15
Dorn347,8.0667,19,0.7,6,2,0.0,0.0,0.0,0.0,0.3667,0.1333,2,0.2667,1,0.0,0.0,0.0,0.4333,2,0.6296,0.5333,21,0.1,86,24.4,4.24
Dorn350,7.5385,16,0.6129,3,3,0.0323,0.0323,0.129,0.0323,0.1613,0.5484,2,0.3548,1,0.1613,0.0323,0.0968,0.7742,7,4.5,0.0,35,0.2258,80,26.0968,3.1
Dorn352,7.5,16,0.5455,2,1,0.0,0.0,0.0,0.0,0.1818,0.6364,1,0.3636,1,0.0909,0.0,0.0909,0.5455,5,2.7,0.0,13,0.0909,70,20.0,3.35
Dorn354,8.9048,29,1.0645,6,3,0.0968,0.0323,0.0645,0.0,0.5484,0.5484,3,0.5161,1,0.0968,0.0323,0.0645,0.9677,5,1.88,0.0968,48,0.1935,69,23.7097,3.35
Dorn355,9.5,29,0.9355,4,6,0.0645,0.0645,0.129,0.0645,0.2581,0.8387,2,0.3226,1,0.1613,0.0645,0.0968,0.8387,5,2.7308,0.0,53,0.1613,76,27.7097,3.16
Dorn358,11.2222,20,0.7647,6,7,0.0,0.0,0.098,0.2745,0.0588,0.2353,3,0.2549,0,0.0,0.0,0.0,1.0196,5,1.7083,0.4118,62,0.0588,84,28.1373,3.96
